date/time: .11/10/2023.11:18 a.m.
Run 1

time	(N)
7.560000	3.846649E+0
7.570000	3.862418E+0
7.580000	3.878187E+0
7.590000	3.919186E+0
7.600000	3.957031E+0
7.610000	4.001184E+0
7.620000	4.042183E+0
7.630000	4.111566E+0
7.640000	4.190410E+0
7.650000	4.250332E+0
7.660000	4.332330E+0
7.670000	4.408020E+0
7.680000	4.490018E+0
7.690000	4.572016E+0
7.700000	4.660322E+0
7.710000	4.751781E+0
7.720000	4.852702E+0
7.730000	4.950469E+0
7.740000	5.038774E+0
7.750000	5.133387E+0
7.760000	5.231154E+0
7.770000	5.325767E+0
7.780000	5.410919E+0
7.790000	5.496071E+0
7.800000	5.593838E+0
7.810000	5.682143E+0
7.820000	5.767295E+0
7.830000	5.846139E+0
7.840000	5.928137E+0
7.850000	5.994367E+0
7.860000	6.066903E+0
7.870000	6.129979E+0
7.880000	6.180439E+0
7.890000	6.237207E+0
7.900000	6.284513E+0
7.910000	6.322359E+0
7.920000	6.350743E+0
7.930000	6.366511E+0
7.940000	6.398049E+0
7.950000	6.404357E+0
7.960000	6.416972E+0
7.970000	6.407510E+0
7.980000	6.385434E+0
7.990000	6.366511E+0
8.000000	6.350743E+0
8.010000	6.316051E+0
8.020000	6.275052E+0
8.030000	6.224592E+0
8.040000	6.167824E+0
8.050000	6.107902E+0
8.060000	6.038519E+0
8.070000	5.984905E+0
8.080000	5.906061E+0
8.090000	5.830371E+0
8.100000	5.745219E+0
8.110000	5.666375E+0
8.120000	5.587530E+0
8.130000	5.492917E+0
8.140000	5.401458E+0
8.150000	5.300537E+0
8.160000	5.212232E+0
8.170000	5.101850E+0
8.180000	5.007237E+0
8.190000	4.915777E+0
8.200000	4.811703E+0
8.210000	4.723397E+0
8.220000	4.638246E+0
8.230000	4.556248E+0
8.240000	4.474250E+0
8.250000	4.385944E+0
8.260000	4.310254E+0
8.270000	4.234563E+0
8.280000	4.174641E+0
8.290000	4.105259E+0
8.300000	4.051644E+0
8.310000	3.998030E+0
8.320000	3.953878E+0
8.330000	3.919186E+0
8.340000	3.890802E+0
8.350000	3.865572E+0
8.360000	3.849803E+0
8.370000	3.830881E+0
8.380000	3.843496E+0
8.390000	3.856111E+0
8.400000	3.871880E+0
8.410000	3.887648E+0
8.420000	3.912879E+0
8.430000	3.950724E+0
8.440000	3.982262E+0
8.450000	4.032722E+0
8.460000	4.083182E+0
8.470000	4.139950E+0
8.480000	4.209333E+0
8.490000	4.269255E+0
8.500000	4.341791E+0
8.510000	4.430097E+0
8.520000	4.502634E+0
8.530000	4.578324E+0
8.540000	4.654014E+0
8.550000	4.761243E+0
8.560000	4.849548E+0
8.570000	4.944161E+0
8.580000	5.032467E+0
8.590000	5.142849E+0
8.600000	5.234308E+0
8.610000	5.335229E+0
8.620000	5.417227E+0
8.630000	5.505532E+0
8.640000	5.590684E+0
8.650000	5.688451E+0
8.660000	5.773603E+0
8.670000	5.842986E+0
8.680000	5.934445E+0
8.690000	6.003828E+0
8.700000	6.070057E+0
8.710000	6.123671E+0
8.720000	6.174131E+0
8.730000	6.218284E+0
8.740000	6.271898E+0
8.750000	6.309744E+0
8.760000	6.347589E+0
8.770000	6.360204E+0
8.780000	6.385434E+0
8.790000	6.394895E+0
8.800000	6.401203E+0
8.810000	6.388588E+0
8.820000	6.369665E+0
8.830000	6.357050E+0
8.840000	6.322359E+0
8.850000	6.303436E+0
8.860000	6.259283E+0
8.870000	6.218284E+0
8.880000	6.148901E+0
8.890000	6.098441E+0
8.900000	6.035366E+0
8.910000	5.959675E+0
8.920000	5.896600E+0
8.930000	5.817755E+0
8.940000	5.732604E+0
8.950000	5.656913E+0
8.960000	5.571761E+0
8.970000	5.483456E+0
8.980000	5.385689E+0
8.990000	5.291076E+0
9.000000	5.209078E+0
9.010000	5.123926E+0
9.020000	5.016698E+0
9.030000	4.925239E+0
9.040000	4.846394E+0
9.050000	4.745474E+0
9.060000	4.657168E+0
9.070000	4.562555E+0
9.080000	4.480557E+0
9.090000	4.401713E+0
9.100000	4.322869E+0
9.110000	4.250332E+0
9.120000	4.190410E+0
9.130000	4.127335E+0
9.140000	4.070567E+0
9.150000	4.013799E+0
9.160000	3.979108E+0
9.170000	3.950724E+0
9.180000	3.912879E+0
9.190000	3.878187E+0
9.200000	3.868726E+0
9.210000	3.868726E+0
9.220000	3.862418E+0
9.230000	3.862418E+0
9.240000	3.878187E+0
9.250000	3.897110E+0
9.260000	3.909725E+0
9.270000	3.938109E+0
9.280000	3.960185E+0
9.290000	3.998030E+0
9.300000	4.067413E+0
9.310000	4.127335E+0
9.320000	4.177795E+0
9.330000	4.240871E+0
9.340000	4.316561E+0
9.350000	4.398559E+0
9.360000	4.471096E+0
9.370000	4.543633E+0
9.380000	4.622477E+0
9.390000	4.720244E+0
9.400000	4.792780E+0
9.410000	4.887393E+0
9.420000	4.975699E+0
9.430000	5.082927E+0
9.440000	5.164925E+0
9.450000	5.269000E+0
9.460000	5.366766E+0
9.470000	5.455072E+0
9.480000	5.540224E+0
9.490000	5.631683E+0
9.500000	5.723142E+0
9.510000	5.801987E+0
9.520000	5.871370E+0
9.530000	5.937599E+0
9.540000	6.003828E+0
9.550000	6.070057E+0
9.560000	6.126825E+0
9.570000	6.167824E+0
9.580000	6.215130E+0
9.590000	6.262437E+0
9.600000	6.287667E+0
9.610000	6.325512E+0
9.620000	6.338127E+0
9.630000	6.360204E+0
9.640000	6.375973E+0
9.650000	6.369665E+0
9.660000	6.353896E+0
9.670000	6.334974E+0
9.680000	6.316051E+0
9.690000	6.278206E+0
9.700000	6.246668E+0
9.710000	6.215130E+0
9.720000	6.161516E+0
9.730000	6.101595E+0
9.740000	6.054288E+0
9.750000	5.994367E+0
9.760000	5.924984E+0
9.770000	5.849293E+0
9.780000	5.760988E+0
9.790000	5.691605E+0
9.800000	5.596992E+0
9.810000	5.508686E+0
9.820000	5.423534E+0
9.830000	5.332075E+0
9.840000	5.237462E+0
9.850000	5.152310E+0
9.860000	5.057697E+0
9.870000	4.956776E+0
9.880000	4.871625E+0
9.890000	4.783319E+0
9.900000	4.707629E+0
9.910000	4.625631E+0
9.920000	4.543633E+0
9.930000	4.455327E+0
9.940000	4.379637E+0
9.950000	4.310254E+0
9.960000	4.240871E+0
9.970000	4.180949E+0
9.980000	4.117874E+0
9.990000	4.073721E+0
10.000000	4.029568E+0

